0.822999	0.790140	1.284961	0.412372	0.377684	0.158413
0.823999	0.790532	1.288063	0.412117	0.377651	0.158567
0.824999	0.790926	1.291181	0.411863	0.377618	0.158721
0.825999	0.791323	1.294313	0.411609	0.377585	0.158875
0.826999	0.791721	1.297461	0.411355	0.377551	0.159029
0.827999	0.792122	1.300625	0.411101	0.377517	0.159182
0.828999	0.792525	1.303804	0.410847	0.377483	0.159336
0.829999	0.792930	1.306999	0.410594	0.377449	0.159489
0.830999	0.793337	1.310210	0.410340	0.377414	0.159643
0.831999	0.793747	1.313437	0.410086	0.377380	0.159796
0.832999	0.794159	1.316681	0.409833	0.377345	0.159949
0.833999	0.794573	1.319942	0.409580	0.377309	0.160102
0.834999	0.794990	1.323219	0.409327	0.377274	0.160255
0.835999	0.795409	1.326514	0.409074	0.377238	0.160408
0.836999	0.795830	1.329825	0.408821	0.377202	0.160561
0.837999	0.796253	1.333155	0.408568	0.377166	0.160713
0.838999	0.796679	1.336502	0.408315	0.377129	0.160865
0.839999	0.797108	1.339867	0.408062	0.377093	0.161018
0.840999	0.797539	1.343250	0.407810	0.377056	0.161170
0.841999	0.797972	1.346651	0.407557	0.377018	0.161322
0.842999	0.798408	1.350071	0.407305	0.376981	0.161474
0.843999	0.798847	1.353511	0.407053	0.376943	0.161626
0.844999	0.799288	1.356969	0.406801	0.376906	0.161778
0.845999	0.799731	1.360446	0.406549	0.376867	0.161929
0.846999	0.800177	1.363944	0.406297	0.376829	0.162081
0.847999	0.800626	1.367461	0.406045	0.376791	0.162232
0.848999	0.801078	1.370998	0.405793	0.376752	0.162383
0.849999	0.801532	1.374555	0.405542	0.376713	0.162534
0.850999	0.801989	1.378134	0.405290	0.376673	0.162685
0.851999	0.802448	1.381734	0.405039	0.376634	0.162836
0.852999	0.802911	1.385354	0.404787	0.376594	0.162987
0.853999	0.803376	1.388996	0.404536	0.376554	0.163138
0.854999	0.803844	1.392660	0.404285	0.376514	0.163288
0.855999	0.804315	1.396347	0.404034	0.376473	0.163439
0.856999	0.804789	1.400056	0.403783	0.376433	0.163589
0.857999	0.805265	1.403787	0.403532	0.376392	0.163739
0.858999	0.805745	1.407542	0.403281	0.376350	0.163889
0.859999	0.806228	1.411320	0.403030	0.376309	0.164039
0.860999	0.806714	1.415122	0.402779	0.376267	0.164189
0.861999	0.807203	1.418949	0.402529	0.376225	0.164339
0.862999	0.807694	1.422800	0.402278	0.376183	0.164488
0.863999	0.808189	1.426675	0.402028	0.376141	0.164638
0.864999	0.808688	1.430576	0.401778	0.376098	0.164787
0.865999	0.809189	1.434503	0.401527	0.376055	0.164936
0.866999	0.809694	1.438455	0.401277	0.376012	0.165085
0.867999	0.810202	1.442435	0.401027	0.375969	0.165234
0.868999	0.810713	1.446441	0.400777	0.375925	0.165383
0.869999	0.811228	1.450474	0.400527	0.375881	0.165532
0.870999	0.811746	1.454535	0.400277	0.375837	0.165681
0.871999	0.812267	1.458624	0.400028	0.375793	0.165829
0.872999	0.812792	1.462742	0.399778	0.375748	0.165978
0.873999	0.813321	1.466889	0.399528	0.375704	0.166126
0.874999	0.813853	1.471065	0.399279	0.375659	0.166274
0.875999	0.814389	1.475271	0.399029	0.375613	0.166422
0.876999	0.814928	1.479508	0.398780	0.375568	0.166570
0.877999	0.815472	1.483776	0.398530	0.375522	0.166718
0.878999	0.816019	1.488075	0.398281	0.375476	0.166865
0.879999	0.816570	1.492407	0.398032	0.375430	0.167013
0.880999	0.817124	1.496771	0.397783	0.375383	0.167161
0.881999	0.817683	1.501168	0.397534	0.375337	0.167308
0.882999	0.818245	1.505599	0.397285	0.375290	0.167455
0.883999	0.818812	1.510064	0.397036	0.375242	0.167602
0.884999	0.819383	1.514565	0.396787	0.375195	0.167749
0.885999	0.819958	1.519101	0.396538	0.375147	0.167896
0.886999	0.820537	1.523673	0.396289	0.375099	0.168043
0.887999	0.821120	1.528283	0.396040	0.375051	0.168189
0.888999	0.821708	1.532929	0.395792	0.375002	0.168336
0.889998	0.822300	1.537614	0.395543	0.374954	0.168482
0.890998	0.822897	1.542338	0.395294	0.374905	0.168629
0.891998	0.823498	1.547102	0.395046	0.374856	0.168775
0.892998	0.824104	1.551907	0.394798	0.374806	0.168921
0.893998	0.824714	1.556752	0.394549	0.374756	0.169067
0.894998	0.825329	1.561641	0.394301	0.374706	0.169212
0.895998	0.825949	1.566571	0.394052	0.374656	0.169358
0.896998	0.826574	1.571546	0.393804	0.374606	0.169504
0.897998	0.827204	1.576565	0.393556	0.374555	0.169649
0.898998	0.827839	1.581630	0.393308	0.374504	0.169794
0.899998	0.828479	1.586742	0.393060	0.374453	0.169940
0.900998	0.829124	1.591900	0.392812	0.374401	0.170085
0.901098	0.829189	1.592419	0.392787	0.374396	0.170099
0.901198	0.829254	1.592938	0.392762	0.374391	0.170114
0.901298	0.829319	1.593458	0.392737	0.374386	0.170128
0.901398	0.829384	1.593978	0.392713	0.374381	0.170143
0.901498	0.829449	1.594498	0.392688	0.374375	0.170157
0.901598	0.829514	1.595020	0.392663	0.374370	0.170172
0.901698	0.829579	1.595541	0.392638	0.374365	0.170186
0.901798	0.829644	1.596064	0.392613	0.374360	0.170201
0.901899	0.829710	1.596586	0.392588	0.374355	0.170215
0.901999	0.829775	1.597108	0.392564	0.374349	0.170230
0.902099	0.829840	1.597632	0.392539	0.374344	0.170244
0.902199	0.829906	1.598157	0.392514	0.374339	0.170259
0.902299	0.829971	1.598681	0.392489	0.374334	0.170273
0.902399	0.830037	1.599206	0.392464	0.374329	0.170288
0.902499	0.830102	1.599732	0.392440	0.374323	0.170302
0.902599	0.830168	1.600257	0.392415	0.374318	0.170317
0.902699	0.830234	1.600784	0.392390	0.374313	0.170331
0.902799	0.830299	1.601311	0.392365	0.374308	0.170346
0.902899	0.830365	1.601839	0.392340	0.374303	0.170360
0.902999	0.830431	1.602367	0.392316	0.374297	0.170375
0.903099	0.830497	1.602896	0.392291	0.374292	0.170389
0.903199	0.830563	1.603425	0.392266	0.374287	0.170403
0.903299	0.830629	1.603954	0.392241	0.374282	0.170418
0.903399	0.830695	1.604484	0.392216	0.374277	0.170432
0.903499	0.830761	1.605015	0.392192	0.374271	0.170447
0.903599	0.830827	1.605546	0.392167	0.374266	0.170461
0.903699	0.830893	1.606077	0.392142	0.374261	0.170476
0.903799	0.830960	1.606610	0.392117	0.374256	0.170490
0.903899	0.831026	1.607142	0.392092	0.374250	0.170505
0.903999	0.831092	1.607675	0.392068	0.374245	0.170519
0.904099	0.831159	1.608209	0.392043	0.374240	0.170534
0.904199	0.831226	1.608744	0.392018	0.374235	0.170548
0.904299	0.831292	1.609278	0.391993	0.374229	0.170563
0.904399	0.831359	1.609813	0.391968	0.374224	0.170577
0.904499	0.831426	1.610350	0.391944	0.374219	0.170592
0.904599	0.831492	1.610886	0.391919	0.374214	0.170606
0.904699	0.831559	1.611423	0.391894	0.374208	0.170621
0.904799	0.831626	1.611960	0.391869	0.374203	0.170635
0.904899	0.831693	1.612498	0.391845	0.374198	0.170649
0.904999	0.831760	1.613036	0.391820	0.374193	0.170664
0.905099	0.831827	1.613575	0.391795	0.374187	0.170678
0.905199	0.831894	1.614114	0.391770	0.374182	0.170693
0.905299	0.831961	1.614655	0.391745	0.374177	0.170707
0.905399	0.832028	1.615195	0.391721	0.374171	0.170722
0.905499	0.832095	1.615736	0.391696	0.374166	0.170736
0.905599	0.832163	1.616278	0.391671	0.374161	0.170751
0.905699	0.832230	1.616820	0.391646	0.374156	0.170765
0.905799	0.832298	1.617362	0.391621	0.374150	0.170779
0.905899	0.832365	1.617906	0.391597	0.374145	0.170794
0.905999	0.832433	1.618450	0.391572	0.374140	0.170808
0.906099	0.832500	1.618993	0.391547	0.374134	0.170823
0.906199	0.832568	1.619539	0.391522	0.374129	0.170837
0.906299	0.832636	1.620084	0.391497	0.374124	0.170852
0.906399	0.832703	1.620629	0.391473	0.374119	0.170866
0.906499	0.832771	1.621177	0.391448	0.374113	0.170881
0.906599	0.832839	1.621723	0.391423	0.374108	0.170895
0.906699	0.832907	1.622271	0.391398	0.374103	0.170909
0.906799	0.832975	1.622819	0.391374	0.374097	0.170924
0.906899	0.833043	1.623368	0.391349	0.374092	0.170938
0.906999	0.833111	1.623917	0.391324	0.374087	0.170953
0.907099	0.833179	1.624467	0.391299	0.374081	0.170967
0.907199	0.833248	1.625018	0.391274	0.374076	0.170982
0.907299	0.833316	1.625568	0.391250	0.374071	0.170996
0.907399	0.833384	1.626120	0.391225	0.374065	0.171010
0.907499	0.833453	1.626671	0.391200	0.374060	0.171025
0.907599	0.833521	1.627224	0.391175	0.374055	0.171039
0.907699	0.833590	1.627777	0.391151	0.374049	0.171054
0.907799	0.833658	1.628331	0.391126	0.374044	0.171068
0.907899	0.833727	1.628885	0.391101	0.374039	0.171083
0.908000	0.833796	1.629440	0.391076	0.374033	0.171097
0.908100	0.833865	1.629995	0.391051	0.374028	0.171111
0.908200	0.833933	1.630551	0.391027	0.374023	0.171126
0.908300	0.834002	1.631108	0.391002	0.374017	0.171140
0.908400	0.834071	1.631665	0.390977	0.374012	0.171155
0.908500	0.834140	1.632222	0.390952	0.374007	0.171169
0.908600	0.834210	1.632781	0.390928	0.374001	0.171184
0.908700	0.834279	1.633340	0.390903	0.373996	0.171198
